stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,wheelchair_boarding
68083,68083,"NE 8th St & 118th Ave NE - Bay 1 (WB)",,47.617363,-122.183884,19,0
99441,99441,"Maple Valley - Black Diamond Rd SE & SE 260th St (NB)",,47.369072,-122.022514,40,0
2209,2209,"US Hwy 2 &E Main St (WB)",,47.858429,-121.966248,15,0
2207,2207,"Galaxy Way &N Kelsey St (SB)",,47.8655891,-121.973129,15,0
2208,2208,"US Hwy 2 &E Main St (EB)",,47.858223,-121.965927,15,0
81984,81984,"244th St SW & Van Ry Blvd (WB)",,47.7776642,-122.313126,17,0
71241,71241,"NE 24th St & 180th Ave NE (WB)",,47.6312561,-122.100632,19,0
71242,71242,"NE 24th St & 179th Ave NE (EB)",,47.6311188,-122.101334,19,0
64587,64587,"10th Ave NW & NW Sammamish Rd (NB)",,47.5516586,-122.049843,19,0
72288,72288,"NE 68th St & 110th Ave NE (WB)",,47.6663513,-122.193008,19,0
81983,81983,"Van Ry Blvd & 244th St SW (NB)",,47.777874,-122.312538,17,0
72289,72289,"NE 68th St & 110th Ave NE (EB)",,47.6661987,-122.193199,19,0
76977,76977,"NE 175th St & 133rd Ave NE (WB)",,47.7545509,-122.161423,19,0
76970,76970,"Sr 522 & 132nd Ave NE (EB)",,47.757515,-122.164566,19,0
26835,26835,"Westlake Ave N & Halladay St (NB)",,47.6425591,-122.343475,1,0
66742,66742,"164th Ave NE & Northup Way (SB)",,47.6246834,-122.12178,19,0
63820,63820,"180th Ave NE & NE 68th St (NB)",,47.6676559,-122.100044,19,0
69015,69015,"110th Ave NE & NE 10th St (SB)",,47.6187897,-122.193741,19,0
26535,26535,"Westlake Ave N & Halladay St (SB)",,47.64217,-122.343422,1,0
58795,58795,"SR 516 & Military Rd S (EB)",,47.390625,-122.286018,24,0
68415,68415,"156th Ave NE & NE 33rd St (SB)",,47.6392021,-122.132423,19,0
18152,18152,"Leary Ave NW & NW Dock Pl (NB)",,47.6653214,-122.380417,1,0
16329,16329,"Meridian Ave N & N 150th St (NB)",,47.7381516,-122.334297,18,0
16327,16327,"Meridian Ave N & N 155th St (SB)",,47.7411003,-122.334579,18,0
16331,16331,"Meridian Ave N & N 148th St (SB)",,47.7360954,-122.334435,18,0
79595,79595,"SW Sunset Blvd & SW 4th Pl (EB)",,47.4778328,-122.229301,24,0
626,626,"S Washington St & 5th Ave S (EB)",,47.6008034,-122.327942,21,0
85532,85532,"Federal Way Downtown Station - Bay 2 (SB)",,47.3168335,-122.30368,24,0
85539,85539,"Federal Way Downtown Station - Bay 9 (NB)",,47.3169327,-122.303398,24,0
85538,85538,"Federal Way Downtown Station - Bay 8 (NB)",,47.3166771,-122.303558,24,0
85540,85540,"Federal Way Downtown Station - Bay 10 (NB)",,47.3171043,-122.303299,24,0
85541,85541,"Federal Way Downtown Station - Bay 11 (SB)",,47.316452,-122.30323,24,0
85542,85542,"Federal Way Downtown Station - Bay 12 (WB)",,47.3151779,-122.305496,24,0
85543,85543,"Federal Way Downtown Station - Bay 13 (EB)",,47.3150368,-122.30439,24,0
72478,72478,"Cleveland St & 166th Ave NE - Bay 3 (EB)",,47.6720924,-122.119255,19,0
72476,72476,"NE 76th St & 164th Ave NE - Bay 1 (WB)",,47.6722412,-122.121292,19,0
72492,72492,"Marymoor Village Station - Bay 2 (SB)",,47.6677933,-122.107521,19,0
72494,72494,"Marymoor Village Station - Bay 4 (SB)",,47.6678581,-122.1073,19,0
63810,63810,"NE 68th St & 180th Ave NE (WB)",,47.6671181,-122.099091,19,0
72477,72477,"NE 76th St & 166th Ave NE - Bay 2 (WB)",,47.6715317,-122.11834,19,0
72479,72479,"Cleveland St & 164th Ave NE - Bay 4 (EB)",,47.6727638,-122.121056,19,0
6658,6658,"NW 90th St & 1st Ave NW (WB)",,47.6943016,-122.358368,1,0
18388,18388,"Dexter Ave N & Republican St (SB)",,47.6229095,-122.342468,1,0
57408,57408,"SE 248th St & 124th Ave SE (EB)",,47.3796043,-122.176491,24,0
57411,57411,"120th Ave SE & SE 246th Pl(SB)",,47.3808746,-122.181534,24,0
57413,57413,"120th Ave SE & SE 240th Pl (SB)",,47.3863602,-122.181534,24,0
81249,81249,"5th Ave NE & NE 165th St (NB)",,47.7489738,-122.32383,18,0
82434,82434,"56th Ave W & 236th St SW (SB)",,47.7843056,-122.308517,17,0
82432,82432,"56th Ave W & 240th St SW (SB)",,47.7813339,-122.308495,17,0
82433,82433,"56th Ave W & 244th St SW (SB)",,47.7777786,-122.308464,17,0
82431,82431,"56th Ave W & 240th St SW (NB)",,47.7810059,-122.308289,17,0
82429,82429,"19th Ave NE & 244th St SW (NB)",,47.7772942,-122.308311,18,0
77942,77942,"Ballinger Way NE & 19th Ave NE (NB)",,47.7742653,-122.308823,18,0
64484,64484,"2nd Ave SE & SE Nyberg Ln (NB)",,47.5191803,-122.029762,19,0
64478,64478,"Issaquah Hobart Rd S & SE 113th St (NB)",,47.5004692,-122.02224,40,0
64477,64477,"Squak Mountain Trailhead SE & SE May Valley Rd (NB)",,47.4815102,-122.053795,40,0
64476,64476,"Renton Issaquah Rd SE & 190th Ave SE (NB)",,47.508152,-122.088326,40,0
71323,71323,"152nd Ave NE & NE Shen St (NB)",,47.635746,-122.137589,19,0
74741,74741,"Totem Lake Blvd & 120th Ave NE (SB)",,47.71035,-122.179237,40,0
85793,85793,"Main Ave S & Cedar Ave S (EB)",,47.4926872,-121.788139,40,0
78046,78046,"Tolt Ave & W Rutherford St (SB)",,47.649868,-121.91304,40,0
39341,39341,"15th Ave NE & NE 145th St (SB)",,47.7343369,-122.312866,20,0
68411,68411,"156th Ave NE & NE 33rd St (NB)",,47.6399422,-122.132217,19,0
62293,62293,"SE 272nd St & 172nd Ave SE (EB)",,47.35812,-122.111946,40,0
59751,59751,"SE Royal Hills Dr & Harrington Pl SE (WB)",,47.4701195,-122.181,24,0
8870,8870,"Rainier Ave S & S Graham St (SB)",,47.545714,-122.2756,21,0
61830,61830,"SW 312th St & SW Dash Point Rd (WB)",,47.322382,-122.355754,24,0
57121,57121,"SE 240th St & 108th Ave SE (EB)",,47.386948,-122.196679,24,0
76298,76298,"Main St & 103rd Ave NE (EB)",,47.760302,-122.20219,19,0
2330,2330,"1st Ave N & Denny Way (NB)",,47.618898,-122.355475,21,0
2360,2360,"1st Ave N & Republican St (NB)",,47.623118,-122.355422,21,0
2690,2690,"1st Ave N & Mercer St (NB)",,47.624732,-122.355415,21,0
57840,57840,"1st St NE & B St NE (EB)",,47.308267,-122.227147,24,0
82810,82810,"Main St & 112th Ave NE (WB)",,47.6101265,-122.191422,19,0
59904,59904,"South Renton P&R - Bay 3 (SB)",,47.472184,-122.212659,24,0
59842,59842,"South Renton P&R - Bay 1 (WB)",,47.472513,-122.213854,24,0
55938,55938,"South Renton P&R - Bay 2 (EB)",,47.472521,-122.213148,24,0
76360,76360,"NE Bothell Way & 80th Ave NE (WB)",,47.755907,-122.234723,19,0
58121,58121,"Southcenter Pkwy & S 175th St (SB)",,47.445585,-122.261798,24,0
58122,58122,"Southcenter Pkwy & S 180th St (SB)",,47.44382,-122.26119,24,0
58094,58094,"Southcenter Pkwy & S 180th St (NB)",,47.444406,-122.261389,24,0
59610,59610,"SE 164th St & 131st Ave SE (WB)",,47.456357,-122.165442,24,0
30510,30510,"15th Ave S & S Dakota St (NB)",,47.567485,-122.313476,21,0
14200,14200,"15th Ave NW & NW Leary Way (NB)",,47.663428,-122.376083,21,0
13760,13760,"15th Ave NW & NW Leary Way (SB)",,47.663135,-122.376391,21,0
66740,66740,"164th Ave NE & NE 18th St (SB)",,47.62564,-122.121686,19,0
58360,58360,"Auburn Way S & 8th St SE (SB)",,47.300249,-122.224028,24,0
65305,65305,"SE Eastgate Way & 146th Pl SE (EB)",,47.579707,-122.145125,19,0
65325,65325,"SE Eastgate Way & 146th Pl SE (WB)",,47.579726,-122.145681,19,0
65320,65320,"SE Eastgate Way & 150th Ave SE (WB)",,47.580759,-122.139786,19,0
76340,76340,"NE Bothell Way & 91st Ave NE (WB)",,47.753005,-122.225383,19,0
23220,23220,"5th Ave NE & NE 112th St (SB)",,47.709782,-122.323324,21,0
23230,23230,"5th Ave NE & NE Northgate Way (SB)",,47.708193,-122.323279,21,0
51401,51401,"SW 148th St & 6th Ave SW (WB)",,47.47042,-122.341767,24,0
52310,52310,"SW 148th St & 6th Ave SW (EB)",,47.470414,-122.341366,24,0
80762,80762,"Lind Ave SW & SW 16th St (SB)",,47.465786,-122.223375,24,0
80668,80668,"Lind Ave SW & SW 16th St (NB)",,47.46595,-122.223372,24,0
59358,59358,"SW 43rd St & Lind Ave SW (EB)",,47.441129,-122.223155,24,0
60374,60374,"SW 43rd St & Lind Ave SW (WB)",,47.441137,-122.22465,24,0
60370,60370,"SW 43rd St & E Valley Hwy (WB)",,47.441118,-122.220704,24,0
80764,80764,"Lind Ave SW & SW 41st St (SB)",,47.443579,-122.223962,24,0
68584,68584,"148th Ave SE & SE 28th St (SB)",,47.585634,-122.142753,19,0
68590,68590,"148th Ave SE & SE 28th St (NB)",,47.585991,-122.142759,19,0
75405,75405,"Stevens Way NE & George Washington Ln (WB)",,47.655067,-122.311027,21,0
75403,75403,"East Stevens Way NE & Benton Lane",,47.654475,-122.305047,21,0
75414,75414,"East Stevens Way NE & Benton Lane",,47.653736,-122.30513,21,0
6340,6340,"Aurora Ave N & N 38th St (NB)",,47.65247,-122.346729,21,0
12560,12560,"23rd Ave & E Yesler Way (NB)",,47.601879,-122.302409,21,0
12630,12630,"23rd Ave S & E Yesler Way (SB)",,47.601259,-122.302263,21,0
720,720,"4th Ave & Stewart St (NB)",,47.612566,-122.339208,21,0
970,970,"Stewart St & 4th Ave (WB)",,47.611941,-122.3392,21,0
74958,74958,"NW 200th St & 2nd Ave NW (WB)",,47.77414,-122.358747,18,0
5492,5492,"Shoreline Community College (NB)",,47.746987,-122.357978,18,0
30820,30820,"S Columbian Way & S Snoqualmie St (SB)",,47.561813,-122.31078,21,0
30453,30453,"Veterans Administration Hospital (EB)",,47.563794,-122.309264,21,0
60360,60360,"S 43rd St & Talbot Rd S (WB)",,47.441101,-122.21327,24,0
47260,47260,"Highline College Rdwy & S 240th St (WB)",,47.387129,-122.30184,24,0
60637,60637,"23rd Ave S & S 322nd St (NB)",,47.312772,-122.303498,24,0
83752,83752,"Fed Way/320th Street P&R - Bay 2 (WB)",,47.312465,-122.300653,24,0
47970,47970,"I-5 & S 272nd St (SB)",,47.359118,-122.297146,24,0
47972,47972,"I-5 & S 272nd St (NB)",,47.358389,-122.294785,24,0
39965,39965,"SW Thistle St & 25th Ave SW (EB)",,47.528278,-122.364933,21,0
32200,32200,"East Marginal Way S & S 96th Pl (SB)",,47.516593,-122.296614,26,0
31630,31630,"East Marginal Way S & S 96th Pl (NB)",,47.517295,-122.297075,26,0
31620,31620,"East Marginal Way S & S Norfolk St (NB)",,47.513066,-122.294348,26,0
17120,17120,"1st Ave NE & N 77th St (SB)",,47.68486,-122.328324,21,0
17590,17590,"1st Ave NE & NE 77th St (NB)",,47.68526,-122.328323,21,0
17600,17600,"1st Ave NE & NE 80th St (NB)",,47.686616,-122.328334,21,0
17110,17110,"1st Ave NE & N 80th St (SB)",,47.686589,-122.32833,21,0
17024,17024,"1st Ave NE & NE 95th St (NB)",,47.69792,-122.328465,21,0
2320,2320,"1st Ave & Broad St (NB)",,47.617147,-122.352943,21,0
73040,73040,"NE 1st St & Lake Washington Blvd NE (SB)",,47.618824,-122.221194,19,0
15230,15230,"1st Ave S & S Lander St (NB)",,47.579682,-122.334212,21,0
15190,15190,"1st Ave S & S Spokane St (NB)",,47.572338,-122.334106,21,0
48346,48346,"1st Ave S & SW 112th St (SB)",,47.502823,-122.333666,24,0
47850,47850,"1st Ave S & S 116th St (NB)",,47.499856,-122.333704,24,0
48360,48360,"1st Ave S & SW 116th St (SB)",,47.499924,-122.333707,24,0
48370,48370,"1st Ave S & SW 119th St (SB)",,47.496441,-122.333747,24,0
47840,47840,"1st Ave S & S 120th St (NB)",,47.496118,-122.333751,24,0
48390,48390,"1st Ave S & SW 124th St (SB)",,47.49224,-122.333797,24,0
47820,47820,"1st Ave S & S 124th St (NB)",,47.492443,-122.333794,24,0
48410,48410,"1st Ave S & SW 130th Pl (SB)",,47.485716,-122.333839,24,0
47780,47780,"1st Ave S & S 136th St (NB)",,47.481545,-122.333835,24,0
48430,48430,"1st Ave S & SW 136th St (SB)",,47.480866,-122.333839,24,0
48440,48440,"1st Ave S & SW 138th St (SB)",,47.479564,-122.333836,24,0
47770,47770,"1st Ave S & S 138th St (NB)",,47.479394,-122.333838,24,0
47760,47760,"1st Ave S & S 140th St (NB)",,47.477533,-122.333837,24,0
47750,47750,"1st Ave S & S 143rd St (NB)",,47.47547,-122.333847,24,0
48460,48460,"1st Ave S & SW 143rd St (SB)",,47.47473,-122.333852,24,0
48470,48470,"1st Ave S & SW 146th St (SB)",,47.472045,-122.333866,24,0
48550,48550,"1st Ave S & SW 156th St (SB)",,47.462922,-122.333929,24,0
47630,47630,"1st Ave S & SW 158th St (NB)",,47.461695,-122.333936,24,0
47620,47620,"1st Ave S & S 160th St (NB)",,47.459998,-122.33395,24,0
48570,48570,"1st Ave S & SW 160th St (SB)",,47.460113,-122.333948,24,0
48580,48580,"1st Ave S & SW 164th Pl (SB)",,47.455145,-122.333918,24,0
47610,47610,"1st Ave S & SW 164th Pl (NB)",,47.455063,-122.333919,24,0
48590,48590,"1st Ave S & SW 168th St (SB)",,47.452545,-122.333943,24,0
47600,47600,"1st Ave S & S 168th St (NB)",,47.45223,-122.333939,24,0
47590,47590,"1st Ave S & S 170th St (NB)",,47.4501,-122.333941,24,0
48600,48600,"1st Ave S & S 170th St (SB)",,47.449972,-122.333939,24,0
48610,48610,"1st Ave S & SW 176th St (SB)",,47.445157,-122.33398,24,0
47580,47580,"1st Ave S & S 176th St (NB)",,47.445075,-122.333985,24,0
48630,48630,"1st Ave S & SW Normandy Rd (SB)",,47.441233,-122.334487,24,0
48640,48640,"1st Ave S & SW 185th St (SB)",,47.438761,-122.334822,24,0
47570,47570,"1st Ave S & SW Normandy Rd (NB)",,47.442011,-122.33438,24,0
47550,47550,"1st Ave S & SW 185th St (NB)",,47.439005,-122.334787,24,0
48660,48660,"1st Ave S & SW 186th St (SB)",,47.436503,-122.335126,24,0
47540,47540,"1st Ave S & S 186th St (NB)",,47.436802,-122.335086,24,0
47530,47530,"1st Ave S & Normandy Park Dr SW (NB)",,47.434199,-122.335451,24,0
48670,48670,"1st Ave S & Normandy Park Dr SW (SB)",,47.433157,-122.335586,24,0
47520,47520,"1st Ave S & S 192nd St (NB)",,47.43176,-122.335774,24,0
48680,48680,"1st Ave S & SW 192nd St (SB)",,47.430938,-122.335804,24,0
47510,47510,"1st Ave S & S 194th St (NB)",,47.427797,-122.335573,24,0
48690,48690,"1st Ave S & SW 194th St (SB)",,47.427937,-122.335587,24,0
48710,48710,"1st Ave S & S 199th St (SB)",,47.424252,-122.335293,24,0
47480,47480,"1st Ave S & S 202nd St (NB)",,47.421402,-122.335236,24,0
48720,48720,"1st Ave S & SW 202nd St (SB)",,47.420648,-122.33525,24,0
47470,47470,"1st Ave S & S 206th St (NB)",,47.419056,-122.33527,24,0
48730,48730,"1st Ave S & S 206th St (SB)",,47.418467,-122.335277,24,0
47460,47460,"1st Ave S & S 208th St (NB)",,47.416288,-122.335268,24,0
48740,48740,"1st Ave S & SW 208th St (SB)",,47.415743,-122.335231,24,0
48741,48741,"1st Ave S & S 210th St (SB)",,47.413869,-122.334902,24,0
47451,47451,"1st Ave S & S 210th St (NB)",,47.413696,-122.334868,24,0
48750,48750,"1st Ave S & SW 211th St (SB)",,47.412457,-122.334644,24,0
47450,47450,"1st Ave S & S 211th St (NB)",,47.412485,-122.334648,24,0
48760,48760,"1st Ave S & S 213th St (SB)",,47.410939,-122.33404,24,0
47440,47440,"1st Ave S & S 213th St (NB)",,47.411145,-122.334248,24,0
83590,83590,"1st Ave S & SW Dash Point Rd (SB)",,47.330071,-122.334644,24,0
47790,47790,"1st Ave S & S 132nd St (NB)",,47.48474,-122.333839,24,0
27160,27160,"2nd Ave NE & Woodlawn Ave NE (NB)",,47.677781,-122.32732,21,0
81100,81100,"2nd St SE & B St SE (WB)",,47.305664,-122.227432,24,0
2390,2390,"2nd Ave W & W Roy St (NB)",,47.625894,-122.359324,21,0
360,360,"2nd Ave & Cherry St (SB)",,47.603049,-122.333216,21,0
340,340,"2nd Ave & Marion St (SB)",,47.604498,-122.334542,21,0
320,320,"2nd Ave & Seneca St (SB)",,47.606241,-122.336138,21,0
300,300,"2nd Ave & Pike St (SB)",,47.608677,-122.338367,21,0
280,280,"2nd Ave & Stewart St (SB)",,47.610647,-122.340175,21,0
260,260,"2nd Ave & Lenora St (SB)",,47.612144,-122.342469,21,0
250,250,"2nd Ave & Bell St (SB)",,47.613755,-122.345193,21,0
390,390,"2nd Ave Ext S & S Jackson St (SB)",,47.599295,-122.329785,21,0
59340,59340,"Andover Park W & Minkler Blvd (SB)",,47.448317,-122.254453,24,0
60410,60410,"Andover Park W & Minkler Blvd (NB)",,47.448834,-122.254446,24,0
59350,59350,"Andover Park W & Midland Dr (SB)",,47.445363,-122.254515,24,0
60400,60400,"Andover Park W & Midland Dr (NB)",,47.445719,-122.25451,24,0
60380,60380,"Andover Park W & S 180th St (NB)",,47.441729,-122.254587,24,0
59946,59946,"Talbot Rd S & S 27th Pl (SB)",,47.455208,-122.212642,24,0
59951,59951,"Talbot Rd S & S 32nd St (SB)",,47.450994,-122.211635,24,0
74030,74030,"166th Ave NE & NE 102nd Pl (NB)",,47.691568,-122.118264,19,0
73560,73560,"166th Ave NE & NE 104th St (SB)",,47.692472,-122.118387,19,0
56845,56845,"SE 142nd St & 148th Pl SE (EB)",,47.475662,-122.141722,24,0
54100,54100,"SE 142nd St & 148th Pl SE (WB)",,47.475675,-122.142756,24,0
54095,54095,"SE 142nd St & 150th Pl SE (WB)",,47.475648,-122.140385,24,0
56850,56850,"SE 142nd St & 150th Pl SE (EB)",,47.475643,-122.139396,24,0
54115,54115,"144th Ave SE & SE 140th St (NB)",,47.477624,-122.148226,24,0
71353,71353,"SR 520 & NE 51st St (NB)",,47.654911,-122.136742,19,0
71341,71341,"SR 520 & NE 51st St (SB)",,47.653875,-122.138684,19,0
60454,60454,"132nd Ave SE & SE 260th St (SB)",,47.368832,-122.165444,24,0
60486,60486,"132nd Ave SE & SE 260th St (NB)",,47.368917,-122.165447,24,0
59555,59555,"SE Petrovitsky Rd & 134th Ave SE (EB)",,47.446774,-122.162085,24,0
81106,81106,"C St SW & 8th St SW (SB)",,47.300709,-122.232333,24,0
83708,83708,"S 320th St & 5th Ave S (EB)",,47.315164,-122.327678,24,0
74450,74450,"South Kirkland P&R (NB)",,47.643805,-122.196784,19,0
74721,74721,"Kingsgate P&R (SB)",,47.716548,-122.187566,19,0
18530,18530,"Dexter Ave N & Newton St (NB)",,47.63608,-122.342473,21,0
18320,18320,"Dexter Ave N & Howe St (SB)",,47.635729,-122.342315,21,0
27660,27660,"E Alder St & 35th Ave (EB)",,47.604375,-122.287773,21,0
29091,29091,"NE 45th St & 45th Ave NE (WB)",,47.661469,-122.28018,21,0
3156,3156,"E Madison St & 12th Ave (EB)",,47.612533,-122.317494,21,0
9860,9860,"Sand Point Way NE & Inverness Dr NE (SB)",,47.692891,-122.271327,21,0
10680,10680,"Sand Point Way NE & Inverness Dr NE (NB)",,47.692694,-122.270837,21,0
67015,67015,"Eastgate P&R Acs & 140th Ave SE - Bay 2 (WB)",,47.580431,-122.152019,19,0
67014,67014,"Eastgate P&R Acs & 140th Ave SE - Bay 1 (WB)",,47.580433,-122.152661,19,0
75310,75310,"NE 145th St & 5th Ave NE (WB)",,47.734053,-122.324088,20,0
83786,83786,"SW 320th St & 18th Ave SW (WB)",,47.315164,-122.357341,24,0
83788,83788,"SW 320th St & 10th Pl SW (WB)",,47.315183,-122.348331,24,0
83701,83701,"SW 320th St & 10th Pl SW (EB)",,47.315183,-122.34817,24,0
83785,83785,"SW 320th St & 6th Ave SW (WB)",,47.314906,-122.34171,24,0
60164,60164,"161st Ave SE & SE 174th St (SB)",,47.446703,-122.125448,24,0
59569,59569,"161st Ave SE & SE 173rd St (NB)",,47.447125,-122.125166,24,0
55945,55945,"SE Fairwood Blvd & SE 169th Pl (WB)",,47.450909,-122.12522,24,0
55944,55944,"161st Ave SE & SE 171st Pl (SB)",,47.448626,-122.124788,24,0
55946,55946,"161st Ave SE & SE 171st Pl (NB)",,47.449215,-122.124762,24,0
55943,55943,"151st Ave SE & SE Petrovitsky Rd (SB)",,47.441956,-122.139671,24,0
55947,55947,"151st Ave SE & SE Petrovitsky Rd (NB)",,47.442008,-122.139638,24,0
60173,60173,"SE 179th St & 152nd Pl SE (WB)",,47.442211,-122.138184,24,0
59563,59563,"SE 179th St & 152nd Pl SE (EB)",,47.441792,-122.137385,24,0
59565,59565,"SE 179th St & 156th Pl SE (EB)",,47.440301,-122.131551,24,0
60168,60168,"SE 179th St & 156th Pl SE (WB)",,47.44032,-122.131474,24,0
59564,59564,"SE 179th St & 154th Ave SE (EB)",,47.441074,-122.135594,24,0
60172,60172,"SE 179th St & 154th Ave SE (WB)",,47.441074,-122.135598,24,0
31140,31140,"Discovery Park Road & Texas Way (NB)",,47.66476,-122.41101,21,0
70684,70684,"Houghton P&R - Bay 1 (NB)",,47.668484,-122.185645,19,0
82716,82716,"I-405 & NE 70th Pl (SB)",,47.66844,-122.187392,19,0
82841,82841,"I-405 & NE 70th Pl (NB)",,47.668536,-122.186283,19,0
58074,58074,"68th Ave S & S 208th St (NB)",,47.416272,-122.249452,24,0
58145,58145,"68th Ave S & S 208th St (SB)",,47.415406,-122.249452,24,0
58085,58085,"68th Ave S & S 212th St (NB)",,47.412742,-122.249426,24,0
21945,21945,"Kent Des Moines P&R (SB)",,47.391823,-122.287489,24,0
27745,27745,"Lakeside Ave S & S Day St (SB)",,47.589564,-122.286301,21,0
27175,27175,"36th Ave S & S Day St (NB)",,47.588824,-122.286823,21,0
81552,81552,"132nd Ave NE & NE 110th Pl (NB)",,47.699602,-122.164577,19,0
80512,80512,"132nd Ave NE & NE 112th St (SB)",,47.70083,-122.164533,19,0
74730,74730,"120th Ave NE & Totem Lake Way (NB)",,47.712986,-122.180213,19,0
49910,49910,"Military Rd S & S 123rd St (SB)",,47.493301,-122.299335,24,0
49500,49500,"Military Rd S & S 125th Pl (NB)",,47.490925,-122.298697,24,0
85892,85892,"S 288th St & 28th Pl S (EB)",,47.343356,-122.296381,24,0
85974,85974,"S 288th St & 28th Pl S (WB)",,47.343356,-122.296466,24,0
25790,25790,"Montlake Blvd NE & NE 45th St (NB)",,47.660907,-122.298634,21,0
25210,25210,"Montlake Blvd NE & NE 45th St (WB)",,47.660978,-122.298861,21,0
3940,3940,"Boston St & Warren Ave N (EB)",,47.638264,-122.354504,21,0
72164,72164,"6th St S & 1st Ave S (NB)",,47.675019,-122.196356,19,0
79239,79239,"68th Ave S & S 204th St (SB)",,47.419568,-122.249454,24,0
58075,58075,"68th Ave S & S 204th St (NB)",,47.419842,-122.249454,24,0
36960,36960,"NE 65th St & Oswego Pl NE (WB)",,47.675858,-122.321175,21,0
75997,75997,"NE 175th St & 135th Ave NE (EB)",,47.754476,-122.157709,19,0
85064,85064,"East Marginal Way S & S Alaska St (SB)",,47.559369,-122.339392,21,0
85066,85066,"East Marginal Way S & S Hudson St (SB)",,47.557467,-122.339087,21,0
40802,40802,"East Marginal Way S & S Hudson St (NB)",,47.557664,-122.33917,21,0
74035,74035,"160th Ave NE & NE 106th St (NB)",,47.695352,-122.126672,19,0
81422,81422,"124th Ave NE & NE 145th Pl (NB)",,47.73385,-122.175591,19,0
81412,81412,"124th Ave NE & NE 146th Pl (SB)",,47.733973,-122.175581,19,0
81633,81633,"Northup Way & 130th Ave NE (WB)",,47.62807,-122.1676,19,0
67500,67500,"NE 8th St & 148th Ave NE (WB)",,47.617041,-122.143535,19,0
21140,21140,"Olson Pl SW & 3rd Ave SW (NB)",,47.519775,-122.338308,3,0
21141,21141,"Olson-Myers Way P&R (SB)",,47.519566,-122.33612,14,0
81635,81635,"Northup Way & 124th Ave NE (WB)",,47.629703,-122.176597,19,0
30440,30440,"Beacon Ave S & S Dawson St (NB)",,47.556223,-122.303334,21,0
75730,75730,"Aurora Ave N & N 192nd St (SB)",,47.767284,-122.346006,18,0
16132,16132,"N 192nd St & Aurora Ave N (EB)",,47.767775,-122.346469,18,0
75912,75912,"Shoreline P&R (NB)",,47.766791,-122.347468,18,0
15100,15100,"SW Admiral Way & SW Olga St (SB)",,47.580291,-122.376721,21,0
15521,15521,"SW Admiral Way & 38th Ave SW (WB)",,47.581179,-122.380691,21,0
15080,15080,"SW Admiral Way & 39th Ave SW (EB)",,47.581105,-122.380928,21,0
48780,48780,"S 216th Pl & 4th Pl S (EB)",,47.408276,-122.329859,24,0
73300,73300,"148th Ave NE & NE 29th Pl (NB)",,47.638064,-122.142946,19,0
62380,62380,"SE 68th St & Island Crest Way (EB)",,47.542072,-122.221852,19,0
62370,62370,"Mercer Village & SE 68th St (NB)",,47.54188,-122.224355,19,0
3881,3881,"Beacon Ave S & VA Hospital (SB)",,47.563342,-122.305554,21,0
3400,3400,"Beacon Ave S & VA Hospital (NB)",,47.56372,-122.305675,21,0
43095,43095,"N 135th St & Linden Ave N (NB)",,47.726101,-122.348124,21,0
70813,70813,"Lake Hills Connector & SE 8th St (EB)",,47.603399,-122.176474,19,0
70803,70803,"Lake Hills Connector & 134th Ave SE (EB)",,47.597648,-122.161452,19,0
68598,68598,"Lake Hills Connector & 140th Ave SE (WB)",,47.602698,-122.154145,19,0
68230,68230,"NE 8th St & 164th Ave NE (EB)",,47.616961,-122.123893,19,0
67430,67430,"NE 8th St & 164th Ave NE (WB)",,47.616956,-122.122869,19,0
19490,19490,"Elliott Ave W & W Mercer St (NB)",,47.625387,-122.366698,21,0
19500,19500,"Elliott Ave W & W Mercer Pl (NB)",,47.626363,-122.36804,21,0
26840,26840,"Westlake Ave N & Westlake Ave N (NB)",,47.644079,-122.345097,21,0
59252,59252,"112th Ave SE & SE 316th Pl (SB)",,47.31959,-122.192364,24,0
59254,59254,"112th Ave SE & SE 316th Pl (SB)",,47.317589,-122.192378,24,0
59260,59260,"112th Ave SE & SE 320th St (SB)",,47.315444,-122.192415,24,0
59096,59096,"112th Ave SE & SE 315th St (NB)",,47.319664,-122.192367,24,0
59094,59094,"112th Ave SE & SE 316th Pl (NB)",,47.317589,-122.192378,24,0
59070,59070,"112th Ave SE & SE 320th St (NB)",,47.315635,-122.192412,24,0
39443,39443,"SW Thistle St & 41st Ave SW (WB)",,47.528469,-122.384597,21,0
85855,85855,"84th Ave S & S 224th St (SB)",,47.400471,-122.228034,24,0
71970,71970,"NE Redmond Way & 160th Ave NE (WB)",,47.674767,-122.127949,19,0
75995,75995,"Woodinville P&R (SB)",,47.756775,-122.151313,19,0
53508,53508,"Kent Des Moines Rd & I-5 Ramp (EB)",,47.391897,-122.291682,24,0
70676,70676,"6th St & Kirkland Way (SB)",,47.675929,-122.196924,19,0
64380,64380,"SE Redmond Fall City Rd & 337th Pl SE (EB)",,47.56796,-121.890225,40,0
64360,64360,"SE Redmond-Fall City Rd & 337th Pl SE (WB)",,47.56794,-121.890145,40,0
77116,77116,"NE Woodinville Duvall Rd & 228th Ave NE (EB)",,47.760477,-122.035043,40,0
77112,77112,"NE Woodinville Duvall Rd & 228th Ave NE (WB)",,47.76045,-122.034975,40,0
77080,77080,"NE Woodinville Duvall Rd & Avondale Rd NE (EB)",,47.754912,-122.079346,40,0
